"ID";"Leeftijd";"Marges";"WijkenEnBuurten";"Perioden";"Gemeentenaam_1";"SoortRegio_2";"Codering_3";"MoeiteMetRondkomen_32"
"85594";"20300";"MW00000";"BU19500507";"2024JJ00";"Westerwolde                             ";"Buurt   ";"BU19500507";
"85595";"20300";"MW00000";"BU19500508";"2012JJ00";"Westerwolde                             ";"Buurt   ";"BU19500508";"24"
"85596";"20300";"MW00000";"BU19500508";"2016JJ00";"Westerwolde                             ";"Buurt   ";"BU19500508";"17.1"
"85597";"20300";"MW00000";"BU19500508";"2020JJ00";"Westerwolde                             ";"Buurt   ";"BU19500508";"12.9"
"85598";"20300";"MW00000";"BU19500508";"2022JJ00";"Westerwolde                             ";"Buurt   ";"BU19500508";"20.3"
"85599";"20300";"MW00000";"BU19500508";"2024JJ00";"Westerwolde                             ";"Buurt   ";"BU19500508";"15.9"
"85600";"20300";"MW00000";"BU19500509";"2012JJ00";"Westerwolde                             ";"Buurt   ";"BU19500509";"17.8"
"85601";"20300";"MW00000";"BU19500509";"2016JJ00";"Westerwolde                             ";"Buurt   ";"BU19500509";"15.2"
"85602";"20300";"MW00000";"BU19500509";"2020JJ00";"Westerwolde                             ";"Buurt   ";"BU19500509";"9.1"
"85603";"20300";"MW00000";"BU19500509";"2022JJ00";"Westerwolde                             ";"Buurt   ";"BU19500509";"11.9"
"85604";"20300";"MW00000";"BU19500509";"2024JJ00";"Westerwolde                             ";"Buurt   ";"BU19500509";"13.8"
"85605";"20300";"MW00000";"WK195006  ";"2012JJ00";"Westerwolde                             ";"Wijk    ";"WK195006  ";"19.5"
"85606";"20300";"MW00000";"WK195006  ";"2016JJ00";"Westerwolde                             ";"Wijk    ";"WK195006  ";"14.9"
"85607";"20300";"MW00000";"WK195006  ";"2020JJ00";"Westerwolde                             ";"Wijk    ";"WK195006  ";"8.4"
"85608";"20300";"MW00000";"WK195006  ";"2022JJ00";"Westerwolde                             ";"Wijk    ";"WK195006  ";"15.3"
"85609";"20300";"MW00000";"WK195006  ";"2024JJ00";"Westerwolde                             ";"Wijk    ";"WK195006  ";"10.1"
"85610";"20300";"MW00000";"BU19500600";"2012JJ00";"Westerwolde                             ";"Buurt   ";"BU19500600";"22.1"
"85611";"20300";"MW00000";"BU19500600";"2016JJ00";"Westerwolde                             ";"Buurt   ";"BU19500600";"14.4"
"85612";"20300";"MW00000";"BU19500600";"2020JJ00";"Westerwolde                             ";"Buurt   ";"BU19500600";"9.8"
"85613";"20300";"MW00000";"BU19500600";"2022JJ00";"Westerwolde                             ";"Buurt   ";"BU19500600";"21.3"
"85614";"20300";"MW00000";"BU19500600";"2024JJ00";"Westerwolde                             ";"Buurt   ";"BU19500600";"10.8"
"85615";"20300";"MW00000";"BU19500601";"2012JJ00";"Westerwolde                             ";"Buurt   ";"BU19500601";"19.3"
"85616";"20300";"MW00000";"BU19500601";"2016JJ00";"Westerwolde                             ";"Buurt   ";"BU19500601";"15.9"
"85617";"20300";"MW00000";"BU19500601";"2020JJ00";"Westerwolde                             ";"Buurt   ";"BU19500601";"8.1"
"85618";"20300";"MW00000";"BU19500601";"2022JJ00";"Westerwolde                             ";"Buurt   ";"BU19500601";"11.6"
"85619";"20300";"MW00000";"BU19500601";"2024JJ00";"Westerwolde                             ";"Buurt   ";"BU19500601";"10.7"
"85620";"20300";"MW00000";"BU19500602";"2012JJ00";"Westerwolde                             ";"Buurt   ";"BU19500602";"21.6"
"85621";"20300";"MW00000";"BU19500602";"2016JJ00";"Westerwolde                             ";"Buurt   ";"BU19500602";"14.2"
"85622";"20300";"MW00000";"BU19500602";"2020JJ00";"Westerwolde                             ";"Buurt   ";"BU19500602";"8.1"
"85623";"20300";"MW00000";"BU19500602";"2022JJ00";"Westerwolde                             ";"Buurt   ";"BU19500602";"15.3"
"85624";"20300";"MW00000";"BU19500602";"2024JJ00";"Westerwolde                             ";"Buurt   ";"BU19500602";"9.9"
"85625";"20300";"MW00000";"BU19500609";"2012JJ00";"Westerwolde                             ";"Buurt   ";"BU19500609";"16.4"
"85626";"20300";"MW00000";"BU19500609";"2016JJ00";"Westerwolde                             ";"Buurt   ";"BU19500609";"14.7"
"85627";"20300";"MW00000";"BU19500609";"2020JJ00";"Westerwolde                             ";"Buurt   ";"BU19500609";"8.1"
"85628";"20300";"MW00000";"BU19500609";"2022JJ00";"Westerwolde                             ";"Buurt   ";"BU19500609";"14.9"
"85629";"20300";"MW00000";"BU19500609";"2024JJ00";"Westerwolde                             ";"Buurt   ";"BU19500609";"9.3"
"85630";"20300";"MW00000";"WK195007  ";"2012JJ00";"Westerwolde                             ";"Wijk    ";"WK195007  ";"25.6"
"85631";"20300";"MW00000";"WK195007  ";"2016JJ00";"Westerwolde                             ";"Wijk    ";"WK195007  ";"18.8"
"85632";"20300";"MW00000";"WK195007  ";"2020JJ00";"Westerwolde                             ";"Wijk    ";"WK195007  ";"13.4"
"85633";"20300";"MW00000";"WK195007  ";"2022JJ00";"Westerwolde                             ";"Wijk    ";"WK195007  ";"21.8"
"85634";"20300";"MW00000";"WK195007  ";"2024JJ00";"Westerwolde                             ";"Wijk    ";"WK195007  ";"14.1"
"85635";"20300";"MW00000";"BU19500700";"2012JJ00";"Westerwolde                             ";"Buurt   ";"BU19500700";"21.7"
"85636";"20300";"MW00000";"BU19500700";"2016JJ00";"Westerwolde                             ";"Buurt   ";"BU19500700";"18"
"85637";"20300";"MW00000";"BU19500700";"2020JJ00";"Westerwolde                             ";"Buurt   ";"BU19500700";"13.6"
"85638";"20300";"MW00000";"BU19500700";"2022JJ00";"Westerwolde                             ";"Buurt   ";"BU19500700";"20"
"85639";"20300";"MW00000";"BU19500700";"2024JJ00";"Westerwolde                             ";"Buurt   ";"BU19500700";"13.3"
"85640";"20300";"MW00000";"BU19500701";"2012JJ00";"Westerwolde                             ";"Buurt   ";"BU19500701";"19.4"
"85641";"20300";"MW00000";"BU19500701";"2016JJ00";"Westerwolde                             ";"Buurt   ";"BU19500701";"12.8"
"85642";"20300";"MW00000";"BU19500701";"2020JJ00";"Westerwolde                             ";"Buurt   ";"BU19500701";"7.2"
"85643";"20300";"MW00000";"BU19500701";"2022JJ00";"Westerwolde                             ";"Buurt   ";"BU19500701";"16.4"
"85644";"20300";"MW00000";"BU19500701";"2024JJ00";"Westerwolde                             ";"Buurt   ";"BU19500701";"8.9"
"85645";"20300";"MW00000";"BU19500702";"2012JJ00";"Westerwolde                             ";"Buurt   ";"BU19500702";"22.4"
"85646";"20300";"MW00000";"BU19500702";"2016JJ00";"Westerwolde                             ";"Buurt   ";"BU19500702";"13.6"
"85647";"20300";"MW00000";"BU19500702";"2020JJ00";"Westerwolde                             ";"Buurt   ";"BU19500702";"8.2"
"85648";"20300";"MW00000";"BU19500702";"2022JJ00";"Westerwolde                             ";"Buurt   ";"BU19500702";"16.3"
"85649";"20300";"MW00000";"BU19500702";"2024JJ00";"Westerwolde                             ";"Buurt   ";"BU19500702";"11"
"85650";"20300";"MW00000";"BU19500703";"2012JJ00";"Westerwolde                             ";"Buurt   ";"BU19500703";"25.9"
"85651";"20300";"MW00000";"BU19500703";"2016JJ00";"Westerwolde                             ";"Buurt   ";"BU19500703";"18.5"
"85652";"20300";"MW00000";"BU19500703";"2020JJ00";"Westerwolde                             ";"Buurt   ";"BU19500703";"12"
"85653";"20300";"MW00000";"BU19500703";"2022JJ00";"Westerwolde                             ";"Buurt   ";"BU19500703";"21.4"
"85654";"20300";"MW00000";"BU19500703";"2024JJ00";"Westerwolde                             ";"Buurt   ";"BU19500703";"14.4"
"85655";"20300";"MW00000";"BU19500704";"2012JJ00";"Westerwolde                             ";"Buurt   ";"BU19500704";"31.4"
"85656";"20300";"MW00000";"BU19500704";"2016JJ00";"Westerwolde                             ";"Buurt   ";"BU19500704";"21.2"
"85657";"20300";"MW00000";"BU19500704";"2020JJ00";"Westerwolde                             ";"Buurt   ";"BU19500704";"15.1"
"85658";"20300";"MW00000";"BU19500704";"2022JJ00";"Westerwolde                             ";"Buurt   ";"BU19500704";"24.1"
"85659";"20300";"MW00000";"BU19500704";"2024JJ00";"Westerwolde                             ";"Buurt   ";"BU19500704";"17.6"
"85660";"20300";"MW00000";"BU19500705";"2012JJ00";"Westerwolde                             ";"Buurt   ";"BU19500705";"23.7"
"85661";"20300";"MW00000";"BU19500705";"2016JJ00";"Westerwolde                             ";"Buurt   ";"BU19500705";"17.1"
"85662";"20300";"MW00000";"BU19500705";"2020JJ00";"Westerwolde                             ";"Buurt   ";"BU19500705";"10.4"
"85663";"20300";"MW00000";"BU19500705";"2022JJ00";"Westerwolde                             ";"Buurt   ";"BU19500705";"22.1"
"85664";"20300";"MW00000";"BU19500705";"2024JJ00";"Westerwolde                             ";"Buurt   ";"BU19500705";"12.8"
"85665";"20300";"MW00000";"BU19500706";"2012JJ00";"Westerwolde                             ";"Buurt   ";"BU19500706";"39.6"
"85666";"20300";"MW00000";"BU19500706";"2016JJ00";"Westerwolde                             ";"Buurt   ";"BU19500706";"27.5"
"85667";"20300";"MW00000";"BU19500706";"2020JJ00";"Westerwolde                             ";"Buurt   ";"BU19500706";"21.2"
"85668";"20300";"MW00000";"BU19500706";"2022JJ00";"Westerwolde                             ";"Buurt   ";"BU19500706";"34.2"
"85669";"20300";"MW00000";"BU19500706";"2024JJ00";"Westerwolde                             ";"Buurt   ";"BU19500706";"22.2"
"85670";"20300";"MW00000";"BU19500707";"2012JJ00";"Westerwolde                             ";"Buurt   ";"BU19500707";"22.3"
"85671";"20300";"MW00000";"BU19500707";"2016JJ00";"Westerwolde                             ";"Buurt   ";"BU19500707";"17"
"85672";"20300";"MW00000";"BU19500707";"2020JJ00";"Westerwolde                             ";"Buurt   ";"BU19500707";"9.1"
"85673";"20300";"MW00000";"BU19500707";"2022JJ00";"Westerwolde                             ";"Buurt   ";"BU19500707";"21.8"
"85674";"20300";"MW00000";"BU19500707";"2024JJ00";"Westerwolde                             ";"Buurt   ";"BU19500707";"11.2"
"85675";"20300";"MW00000";"BU19500708";"2012JJ00";"Westerwolde                             ";"Buurt   ";"BU19500708";"29.7"
"85676";"20300";"MW00000";"BU19500708";"2016JJ00";"Westerwolde                             ";"Buurt   ";"BU19500708";"21.4"
"85677";"20300";"MW00000";"BU19500708";"2020JJ00";"Westerwolde                             ";"Buurt   ";"BU19500708";"15.8"
"85678";"20300";"MW00000";"BU19500708";"2022JJ00";"Westerwolde                             ";"Buurt   ";"BU19500708";"25.4"
"85679";"20300";"MW00000";"BU19500708";"2024JJ00";"Westerwolde                             ";"Buurt   ";"BU19500708";"16.5"
"85680";"20300";"MW00000";"BU19500709";"2012JJ00";"Westerwolde                             ";"Buurt   ";"BU19500709";
"85681";"20300";"MW00000";"BU19500709";"2016JJ00";"Westerwolde                             ";"Buurt   ";"BU19500709";
"85682";"20300";"MW00000";"BU19500709";"2020JJ00";"Westerwolde                             ";"Buurt   ";"BU19500709";
"85683";"20300";"MW00000";"BU19500709";"2022JJ00";"Westerwolde                             ";"Buurt   ";"BU19500709";
"85684";"20300";"MW00000";"BU19500709";"2024JJ00";"Westerwolde                             ";"Buurt   ";"BU19500709";
"85685";"20300";"MW00000";"WK195008  ";"2012JJ00";"Westerwolde                             ";"Wijk    ";"WK195008  ";"16.5"
"85686";"20300";"MW00000";"WK195008  ";"2016JJ00";"Westerwolde                             ";"Wijk    ";"WK195008  ";"14"
"85687";"20300";"MW00000";"WK195008  ";"2020JJ00";"Westerwolde                             ";"Wijk    ";"WK195008  ";"6.9"
"85688";"20300";"MW00000";"WK195008  ";"2022JJ00";"Westerwolde                             ";"Wijk    ";"WK195008  ";"12.9"
"85689";"20300";"MW00000";"WK195008  ";"2024JJ00";"Westerwolde                             ";"Wijk    ";"WK195008  ";"10.3"
"85690";"20300";"MW00000";"BU19500808";"2012JJ00";"Westerwolde                             ";"Buurt   ";"BU19500808";"18.1"
"85691";"20300";"MW00000";"BU19500808";"2016JJ00";"Westerwolde                             ";"Buurt   ";"BU19500808";"16.3"
"85692";"20300";"MW00000";"BU19500808";"2020JJ00";"Westerwolde                             ";"Buurt   ";"BU19500808";"8.5"
"85693";"20300";"MW00000";"BU19500808";"2022JJ00";"Westerwolde                             ";"Buurt   ";"BU19500808";"13.9"
"85694";"20300";"MW00000";"BU19500808";"2024JJ00";"Westerwolde                             ";"Buurt   ";"BU19500808";"12.4"
"85695";"20300";"MW00000";"BU19500809";"2012JJ00";"Westerwolde                             ";"Buurt   ";"BU19500809";"15.7"
"85696";"20300";"MW00000";"BU19500809";"2016JJ00";"Westerwolde                             ";"Buurt   ";"BU19500809";"12.8"
"85697";"20300";"MW00000";"BU19500809";"2020JJ00";"Westerwolde                             ";"Buurt   ";"BU19500809";"6"
"85698";"20300";"MW00000";"BU19500809";"2022JJ00";"Westerwolde                             ";"Buurt   ";"BU19500809";"12.2"
"85699";"20300";"MW00000";"BU19500809";"2024JJ00";"Westerwolde                             ";"Buurt   ";"BU19500809";"8.9"
"85700";"20300";"MW00000";"WK195009  ";"2012JJ00";"Westerwolde                             ";"Wijk    ";"WK195009  ";"21.8"
"85701";"20300";"MW00000";"WK195009  ";"2016JJ00";"Westerwolde                             ";"Wijk    ";"WK195009  ";"13"
"85702";"20300";"MW00000";"WK195009  ";"2020JJ00";"Westerwolde                             ";"Wijk    ";"WK195009  ";"7.4"
"85703";"20300";"MW00000";"WK195009  ";"2022JJ00";"Westerwolde                             ";"Wijk    ";"WK195009  ";"15.8"
"85704";"20300";"MW00000";"WK195009  ";"2024JJ00";"Westerwolde                             ";"Wijk    ";"WK195009  ";"8"
"85705";"20300";"MW00000";"BU19500900";"2012JJ00";"Westerwolde                             ";"Buurt   ";"BU19500900";"24.3"
"85706";"20300";"MW00000";"BU19500900";"2016JJ00";"Westerwolde                             ";"Buurt   ";"BU19500900";"13.8"
"85707";"20300";"MW00000";"BU19500900";"2020JJ00";"Westerwolde                             ";"Buurt   ";"BU19500900";"8.4"
"85708";"20300";"MW00000";"BU19500900";"2022JJ00";"Westerwolde                             ";"Buurt   ";"BU19500900";"17.8"
"85709";"20300";"MW00000";"BU19500900";"2024JJ00";"Westerwolde                             ";"Buurt   ";"BU19500900";"9.5"
"85710";"20300";"MW00000";"BU19500909";"2012JJ00";"Westerwolde                             ";"Buurt   ";"BU19500909";
"85711";"20300";"MW00000";"BU19500909";"2016JJ00";"Westerwolde                             ";"Buurt   ";"BU19500909";
"85712";"20300";"MW00000";"BU19500909";"2020JJ00";"Westerwolde                             ";"Buurt   ";"BU19500909";
"85713";"20300";"MW00000";"BU19500909";"2022JJ00";"Westerwolde                             ";"Buurt   ";"BU19500909";
"85714";"20300";"MW00000";"BU19500909";"2024JJ00";"Westerwolde                             ";"Buurt   ";"BU19500909";
"85715";"20300";"MW00000";"GM1783    ";"2012JJ00";"Westland                                ";"Gemeente";"GM1783    ";"19.1"
"85716";"20300";"MW00000";"GM1783    ";"2016JJ00";"Westland                                ";"Gemeente";"GM1783    ";"15.2"
"85717";"20300";"MW00000";"GM1783    ";"2020JJ00";"Westland                                ";"Gemeente";"GM1783    ";"10.8"
"85718";"20300";"MW00000";"GM1783    ";"2022JJ00";"Westland                                ";"Gemeente";"GM1783    ";"16.6"
"85719";"20300";"MW00000";"GM1783    ";"2024JJ00";"Westland                                ";"Gemeente";"GM1783    ";"12.3"
"85720";"20300";"MW00000";"WK178301  ";"2012JJ00";"Westland                                ";"Wijk    ";"WK178301  ";"18.7"
"85721";"20300";"MW00000";"WK178301  ";"2016JJ00";"Westland                                ";"Wijk    ";"WK178301  ";"14.6"
"85722";"20300";"MW00000";"WK178301  ";"2020JJ00";"Westland                                ";"Wijk    ";"WK178301  ";"10.8"
"85723";"20300";"MW00000";"WK178301  ";"2022JJ00";"Westland                                ";"Wijk    ";"WK178301  ";"15"
"85724";"20300";"MW00000";"WK178301  ";"2024JJ00";"Westland                                ";"Wijk    ";"WK178301  ";"11.9"
"85725";"20300";"MW00000";"BU17830101";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830101";"20.6"
"85726";"20300";"MW00000";"BU17830101";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830101";"18.3"
"85727";"20300";"MW00000";"BU17830101";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830101";"15"
"85728";"20300";"MW00000";"BU17830101";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830101";"19.2"
"85729";"20300";"MW00000";"BU17830101";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830101";"15.3"
"85730";"20300";"MW00000";"BU17830103";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830103";"17.5"
"85731";"20300";"MW00000";"BU17830103";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830103";"13.5"
"85732";"20300";"MW00000";"BU17830103";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830103";"10.4"
"85733";"20300";"MW00000";"BU17830103";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830103";"14.3"
"85734";"20300";"MW00000";"BU17830103";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830103";"11.5"
"85735";"20300";"MW00000";"BU17830105";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830105";"25.6"
"85736";"20300";"MW00000";"BU17830105";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830105";"21.5"
"85737";"20300";"MW00000";"BU17830105";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830105";"15.7"
"85738";"20300";"MW00000";"BU17830105";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830105";"22.4"
"85739";"20300";"MW00000";"BU17830105";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830105";"17.1"
"85740";"20300";"MW00000";"BU17830111";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830111";"31.7"
"85741";"20300";"MW00000";"BU17830111";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830111";"24.8"
"85742";"20300";"MW00000";"BU17830111";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830111";"17.9"
"85743";"20300";"MW00000";"BU17830111";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830111";"28"
"85744";"20300";"MW00000";"BU17830111";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830111";"21.5"
"85745";"20300";"MW00000";"BU17830113";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830113";"13.5"
"85746";"20300";"MW00000";"BU17830113";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830113";"10.7"
"85747";"20300";"MW00000";"BU17830113";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830113";"8"
"85748";"20300";"MW00000";"BU17830113";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830113";"10.9"
"85749";"20300";"MW00000";"BU17830113";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830113";"8.7"
"85750";"20300";"MW00000";"BU17830151";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830151";"18.4"
"85751";"20300";"MW00000";"BU17830151";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830151";"8.8"
"85752";"20300";"MW00000";"BU17830151";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830151";"5.4"
"85753";"20300";"MW00000";"BU17830151";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830151";"9.7"
"85754";"20300";"MW00000";"BU17830151";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830151";"6.9"
"85755";"20300";"MW00000";"BU17830154";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830154";"16.5"
"85756";"20300";"MW00000";"BU17830154";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830154";"8.9"
"85757";"20300";"MW00000";"BU17830154";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830154";"8.3"
"85758";"20300";"MW00000";"BU17830154";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830154";"18.4"
"85759";"20300";"MW00000";"BU17830154";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830154";"10.7"
"85760";"20300";"MW00000";"BU17830155";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830155";"13.5"
"85761";"20300";"MW00000";"BU17830155";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830155";"9.6"
"85762";"20300";"MW00000";"BU17830155";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830155";"5.5"
"85763";"20300";"MW00000";"BU17830155";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830155";"8.6"
"85764";"20300";"MW00000";"BU17830155";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830155";"6.6"
"85765";"20300";"MW00000";"BU17830157";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830157";
"85766";"20300";"MW00000";"BU17830157";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830157";
"85767";"20300";"MW00000";"BU17830157";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830157";
"85768";"20300";"MW00000";"BU17830157";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830157";
"85769";"20300";"MW00000";"BU17830157";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830157";
"85770";"20300";"MW00000";"BU17830158";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830158";"16.9"
"85771";"20300";"MW00000";"BU17830158";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830158";"10.8"
"85772";"20300";"MW00000";"BU17830158";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830158";"9"
"85773";"20300";"MW00000";"BU17830158";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830158";"17.7"
"85774";"20300";"MW00000";"BU17830158";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830158";"8.8"
"85775";"20300";"MW00000";"BU17830159";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830159";"19.2"
"85776";"20300";"MW00000";"BU17830159";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830159";"16.3"
"85777";"20300";"MW00000";"BU17830159";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830159";"8.7"
"85778";"20300";"MW00000";"BU17830159";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830159";"12.1"
"85779";"20300";"MW00000";"BU17830159";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830159";"9.7"
"85780";"20300";"MW00000";"BU17830160";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830160";"10.3"
"85781";"20300";"MW00000";"BU17830160";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830160";"6.9"
"85782";"20300";"MW00000";"BU17830160";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830160";"7.1"
"85783";"20300";"MW00000";"BU17830160";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830160";"8.1"
"85784";"20300";"MW00000";"BU17830160";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830160";"6.5"
"85785";"20300";"MW00000";"BU17830161";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830161";"13.3"
"85786";"20300";"MW00000";"BU17830161";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830161";"8.9"
"85787";"20300";"MW00000";"BU17830161";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830161";"6.4"
"85788";"20300";"MW00000";"BU17830161";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830161";"8"
"85789";"20300";"MW00000";"BU17830161";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830161";"7"
"85790";"20300";"MW00000";"WK178302  ";"2012JJ00";"Westland                                ";"Wijk    ";"WK178302  ";"19.2"
"85791";"20300";"MW00000";"WK178302  ";"2016JJ00";"Westland                                ";"Wijk    ";"WK178302  ";"15.5"
"85792";"20300";"MW00000";"WK178302  ";"2020JJ00";"Westland                                ";"Wijk    ";"WK178302  ";"11.5"
"85793";"20300";"MW00000";"WK178302  ";"2022JJ00";"Westland                                ";"Wijk    ";"WK178302  ";"18.9"
"85794";"20300";"MW00000";"WK178302  ";"2024JJ00";"Westland                                ";"Wijk    ";"WK178302  ";"14.6"
"85795";"20300";"MW00000";"BU17830201";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830201";"21.6"
"85796";"20300";"MW00000";"BU17830201";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830201";"17.2"
"85797";"20300";"MW00000";"BU17830201";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830201";"13.2"
"85798";"20300";"MW00000";"BU17830201";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830201";"22.4"
"85799";"20300";"MW00000";"BU17830201";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830201";"16.5"
"85800";"20300";"MW00000";"BU17830207";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830207";"18.8"
"85801";"20300";"MW00000";"BU17830207";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830207";"17.3"
"85802";"20300";"MW00000";"BU17830207";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830207";"12.3"
"85803";"20300";"MW00000";"BU17830207";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830207";"19"
"85804";"20300";"MW00000";"BU17830207";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830207";"14.7"
"85805";"20300";"MW00000";"BU17830211";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830211";"26.4"
"85806";"20300";"MW00000";"BU17830211";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830211";"22.4"
"85807";"20300";"MW00000";"BU17830211";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830211";"16.6"
"85808";"20300";"MW00000";"BU17830211";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830211";"23.1"
"85809";"20300";"MW00000";"BU17830211";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830211";"18"
"85810";"20300";"MW00000";"BU17830251";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830251";"16.3"
"85811";"20300";"MW00000";"BU17830251";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830251";"10.5"
"85812";"20300";"MW00000";"BU17830251";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830251";"10.2"
"85813";"20300";"MW00000";"BU17830251";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830251";"18.8"
"85814";"20300";"MW00000";"BU17830251";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830251";"14.6"
"85815";"20300";"MW00000";"BU17830253";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830253";"13.6"
"85816";"20300";"MW00000";"BU17830253";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830253";"10.5"
"85817";"20300";"MW00000";"BU17830253";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830253";"7.7"
"85818";"20300";"MW00000";"BU17830253";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830253";"12.4"
"85819";"20300";"MW00000";"BU17830253";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830253";"9"
"85820";"20300";"MW00000";"BU17830256";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830256";"16.9"
"85821";"20300";"MW00000";"BU17830256";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830256";"14"
"85822";"20300";"MW00000";"BU17830256";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830256";
"85823";"20300";"MW00000";"BU17830256";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830256";"32.1"
"85824";"20300";"MW00000";"BU17830256";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830256";"21.1"
"85825";"20300";"MW00000";"BU17830257";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830257";"15.7"
"85826";"20300";"MW00000";"BU17830257";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830257";"10.4"
"85827";"20300";"MW00000";"BU17830257";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830257";"7.8"
